season,athlete_id,guid,uid,slug,type,first_name,last_name,full_name,display_name,short_name,height,display_height,weight,display_weight,age,date_of_birth,birth_city,birth_state,birth_country,jersey,position_id,position_name,position_abbreviation,position_display_name,college_id,current_team_id,headshot_href,experience_years,status_id,status_name,status_type,draft_year,draft_round,draft_selection,active
2024,1639,fed89ba3-f9c7-b100-48cd-dd58e7839dd3,s:40~l:54~a:1639,milka-hemaiz,basketball,Milka,Hemaiz,Milka Hemaiz,Milka Hemaiz,M. Hemaiz,,,,,,,,,,,0,Not Available,NA,Not Available,2503,,,,2,Inactive,inactive,,,,false
2024,1640,94396fef-7a2c-9251-8590-e440a4256ad0,s:40~l:54~a:1640,iris-martinez,basketball,Iris,Martinez,Iris Martinez,Iris Martinez,I. Martinez,,,,,,,,,,,0,Not Available,NA,Not Available,2503,,,,2,Inactive,inactive,,,,false
2024,1641,6bead8d2-7a43-f285-1324-bec5ea3963dd,s:40~l:54~a:1641,pamela-perez,basketball,Pamela,Perez,Pamela Perez,Pamela Perez,P. Perez,,,,,,,,,,,0,Not Available,NA,Not Available,2503,,,,2,Inactive,inactive,,,,false
2024,1642,95fe6d8f-138a-f89f-80a2-2ec2944909d5,s:40~l:54~a:1642,johann-rivera-panas,basketball,Johann,Rivera Panas,Johann Rivera Panas,Johann Rivera Panas,J. Rivera Panas,,,,,,,,,,,0,Not Available,NA,Not Available,2503,,,,2,Inactive,inactive,,,,false
2024,1643,36a611e8-6021-026b-d153-87a71db271b6,s:40~l:54~a:1643,mariel-rosario,basketball,Mariel,Rosario,Mariel Rosario,Mariel Rosario,M. Rosario,,,,,,,,,,,0,Not Available,NA,Not Available,2503,,,,2,Inactive,inactive,,,,false
2024,2960,a84806d4-7e0c-7144-22f2-764d919a7381,s:40~l:54~a:2960,meredith-mas,basketball,Meredith,Mas,Meredith Mas,Meredith Mas,M. Mas,,,,,,,,,,,0,Not Available,NA,Not Available,2503,,,1,2,Inactive,inactive,,,,false
2024,2961,23654258-548a-d0ff-ea88-0387513c7a3e,s:40~l:54~a:2961,melissa-perez,basketball,Melissa,Perez,Melissa Perez,Melissa Perez,M. Perez,,,,,,,,,,,0,Not Available,NA,Not Available,2503,,,1,2,Inactive,inactive,,,,false
2024,2962,db3e6c7d-22e0-be44-1642-b649b0c15235,s:40~l:54~a:2962,belmaris-torres,basketball,Belmaris,Torres,Belmaris Torres,Belmaris Torres,B. Torres,,,,,,,,,,,0,Not Available,NA,Not Available,2503,,,1,2,Inactive,inactive,,,,false
2024,2963,dbc3407a-0f25-1c81-4911-808b1c0109fc,s:40~l:54~a:2963,lizbeth-rentas,basketball,Lizbeth,Rentas,Lizbeth Rentas,Lizbeth Rentas,L. Rentas,,,,,,,,,,,0,Not Available,NA,Not Available,2503,,,1,2,Inactive,inactive,,,,false
2024,2964,4444d46d-a631-4599-eb49-8906436a4e54,s:40~l:54~a:2964,mirlaide-leon,basketball,Mirlaide,Leon,Mirlaide Leon,Mirlaide Leon,M. Leon,,,,,,,,,,,0,Not Available,NA,Not Available,2503,,,1,2,Inactive,inactive,,,,false
